"SKU","Product Name","Description","Specifications","Shipping Weight & Dimensions","Main Image"
"ALEHVF1529LG","Two-Drawer Economy Vertical File, 2 Letter-Size File Drawers, Light Gray, 15"" x 25"" x 28.38""","Ideal for long-term and archival storage. High-sided drawers accommodate hanging files without hang rails. Sturdy aluminum handle and thumb latch. Telescoping ball bearing suspension provides smooth movement with full drawer extension which allows easy access to materials inside. Core removable lock allows files to be keyed-alike.","Global Product Type: Vertical File Cabinets
Number of Drawers: 2
Drawer Configuration: File/File
Anti-Tip Mechanism Indicator: No
Color Family: Gray
Pedestal Sub-Type Indicator: No
Caster Indicator: No
Color(s): Light Gray
Overall Width: 15""
Overall Depth: 25""
Overall Height: 28.38""
Height Without Casters: 28.38""
Base Material: Steel
Top Material: Steel
Glide/Feet Indicator: No
Document Size Accommodation: Letter
Weight Capacity-File Drawer: 51.2 lb
Drawer Width-File Drawer: 12.05""
Drawer Depth-File Drawer: 23.67""
Drawer Height-File Drawer: 10.55""
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: MX
Carton Weight: 43  lbs.
Carton Pack Quantity: 1 EA
Pack Quantity: 0
UPC: 042167002145
UNSPSC: 56101702","Weight: 43  lbs.
Length: 17.5  in
Height: 31  in
Width: 28  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/15018784.JPG"
"ALEHVF1529PY","Two-Drawer Economy Vertical File, 2 Letter-Size File Drawers, Putty, 15"" x 25"" x 28.38""","Ideal for long-term and archival storage. High-sided drawers accommodate hanging files without hang rails. Sturdy aluminum handle and thumb latch. Telescoping ball bearing suspension provides smooth movement with full drawer extension which allows easy access to materials inside. Core removable lock allows files to be keyed-alike.","Global Product Type: Vertical File Cabinets
Number of Drawers: 2
Drawer Configuration: File
Anti-Tip Mechanism Indicator: No
Color Family: Beige
Pedestal Sub-Type Indicator: No
Caster Indicator: No
Color(s): Putty
Overall Width: 15""
Overall Depth: 25""
Overall Height: 28.38""
Base Material: Steel
Top Material: Steel
Document Size Accommodation: Letter
Product Biodegradability in Days: 0
Package Includes: (1) Lock,(2) Keys
Compliance Standards: Meets or Exceeds ANSI/BIFMA Standards
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: MX
Carton Weight: 43  lbs.
Carton Pack Quantity: 1 EA
Pack Quantity: 0
UPC: 042167000929
UNSPSC: 56101702","Weight: 43  lbs.
Length: 17.5  in
Height: 31  in
Width: 28  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/289066.JPG"
"ALEHVF1541BL","Three-Drawer Economy Vertical File, Letter-Size File Drawers, 15"" x 22"" x 40.19"", Black","Economy Vertical Files are ideal for long-term, archival storage. High-sided drawers accommodate both standard and hanging file folders, no separate hang rails required. Each drawer's wire follower can be easily adjusted into a series of pre-drilled guide holes to keep files neatly in place. Telescoping, full-extension, ball-bearing suspensions provide smooth movement throughout their range, ensuring easy access to all materials stored inside. The face of each drawer also features a sturdy aluminum handle and thumb latch. Core removable lock allows you to key all your file cabinets alike.","Global Product Type: Vertical File Cabinets
Number of Drawers: 3
Drawer Configuration: File
Anti-Tip Mechanism Indicator: No
Color Family: Black
Pedestal Sub-Type Indicator: No
Caster Indicator: No
Color(s): Black
Overall Width: 15""
Overall Depth: 22""
Overall Height: 40.19""
Height Without Casters: 40.19""
Base Material: Steel
Top Material: Steel
Glide/Feet Indicator: No
Document Size Accommodation: Letter
Weight Capacity-File Drawer: 44.7 lb
Drawer Width-File Drawer: 12.05""
Drawer Depth-File Drawer: 20.67""
Drawer Height-File Drawer: 10.55""
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Compliance Standards: GREENGUARD Gold Certified,Meets or Exceeds ANSI/BIFMA Standards,TAA Compliant
Pre-Consumer Recycled Content Percent: 12%
Post-Consumer Recycled Content Percent: 16%
Total Recycled Content Percent: 28%
Special Features: Letter-Size File Drawers
Country Of Origin: MX
Carton Weight: 54  lbs.
Carton Pack Quantity: 1 EA
Pack Quantity: 0
UPC: 042167002183
UNSPSC: 56101702","Weight: 54  lbs.
Length: 18.875  in
Height: 46.69  in
Width: 25.75  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/779902.JPG"
"ALEHVF1541PY","Three-Drawer Economy Vertical File, Letter-Size File Drawers, 15"" x 22"" x 40.19"", Putty","Economy Vertical Files are ideal for long-term, archival storage. High-sided drawers accommodate both standard and hanging file folders, no separate hang rails required. Each drawer's wire follower can be easily adjusted into a series of pre-drilled guide holes to keep files neatly in place. Telescoping, full-extension, ball-bearing suspensions provide smooth movement throughout their range, ensuring easy access to all materials stored inside. The face of each drawer also features a sturdy aluminum handle and thumb latch. Core removable lock allows you to key all your file cabinets alike.","Global Product Type: Vertical File Cabinets
Number of Drawers: 3
Drawer Configuration: File
Anti-Tip Mechanism Indicator: No
Color Family: Beige
Pedestal Sub-Type Indicator: No
Caster Indicator: No
Color(s): Putty
Overall Width: 15""
Overall Depth: 22""
Overall Height: 40.19""
Height Without Casters: 40.19""
Base Material: Steel
Top Material: Steel
Glide/Feet Indicator: No
Document Size Accommodation: Letter
Weight Capacity-File Drawer: 44.7 lb
Drawer Width-File Drawer: 12.05""
Drawer Depth-File Drawer: 20.67""
Drawer Height-File Drawer: 10.55""
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Compliance Standards: GREENGUARD Gold Certified,Meets or Exceeds ANSI/BIFMA Standards,TAA Compliant
Pre-Consumer Recycled Content Percent: 12%
Post-Consumer Recycled Content Percent: 16%
Total Recycled Content Percent: 28%
Special Features: Letter-Size File Drawers
Country Of Origin: MX
Carton Weight: 54  lbs.
Carton Pack Quantity: 1 EA
Pack Quantity: 0
UPC: 042167002190
UNSPSC: 56101702","Weight: 54  lbs.
Length: 18.875  in
Height: 46.69  in
Width: 25.75  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/780025.JPG"
"ALEHVF1541LG","Three-Drawer Economy Vertical File, Letter-Size File Drawers, 15"" x 22"" x 40.19"", Light Gray","Economy Vertical Files are ideal for long-term, archival storage. High-sided drawers accommodate both standard and hanging file folders, no separate hang rails required. Each drawer's wire follower can be easily adjusted into a series of pre-drilled guide holes to keep files neatly in place. Telescoping, full-extension, ball-bearing suspensions provide smooth movement throughout their range, ensuring easy access to all materials stored inside. The face of each drawer also features a sturdy aluminum handle and thumb latch. Core removable lock allows you to key all your file cabinets alike.","Global Product Type: Vertical File Cabinets
Number of Drawers: 3
Drawer Configuration: File
Anti-Tip Mechanism Indicator: No
Color Family: Gray
Pedestal Sub-Type Indicator: No
Caster Indicator: No
Color(s): Light Gray
Overall Width: 15""
Overall Depth: 22""
Overall Height: 40.19""
Height Without Casters: 40.19""
Base Material: Steel
Top Material: Steel
Glide/Feet Indicator: No
Document Size Accommodation: Letter
Weight Capacity-File Drawer: 44.7 lb
Drawer Width-File Drawer: 12.05""
Drawer Depth-File Drawer: 20.67""
Drawer Height-File Drawer: 10.55""
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Compliance Standards: GREENGUARD Gold Certified,Meets or Exceeds ANSI/BIFMA Standards,TAA Compliant
Pre-Consumer Recycled Content Percent: 12%
Post-Consumer Recycled Content Percent: 16%
Total Recycled Content Percent: 28%
Special Features: Letter-Size File Drawers
Country Of Origin: MX
Carton Weight: 54  lbs.
Carton Pack Quantity: 1 EA
Pack Quantity: 0
UPC: 042167002206
UNSPSC: 56101702","Weight: 54  lbs.
Length: 18.875  in
Height: 46.69  in
Width: 25.75  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/780024.JPG"
"ALEHVF1552BL","Economy Vertical File, 4 Letter-Size File Drawers, Black, 15"" x 25"" x 52""","Ideal for long-term and archival storage. Wire follower block keeps files neatly in place and can be adjusted by repositioning block in guide holes. High-sided drawers accommodate hanging files without hang rails. Sturdy aluminum handle and thumb latch. Telescoping ball bearing suspension provides smooth movement with full drawer extension which allows easy access to materials inside. Core removable lock allows files to be keyed-alike.","Global Product Type: Vertical File Cabinets
Number of Drawers: 4
Drawer Configuration: File
Anti-Tip Mechanism Indicator: No
Color Family: Black
Pedestal Sub-Type Indicator: No
Caster Indicator: No
Color(s): Black
Overall Width: 15""
Overall Depth: 25""
Overall Height: 52""
Base Material: Steel
Top Material: Steel
Document Size Accommodation: Letter
Product Biodegradability in Days: 0
Package Includes: (1) Lock,(2) Keys
Compliance Standards: Meets or Exceeds ANSI/BIFMA Standards
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: MX
Carton Weight: 74  lbs.
Carton Pack Quantity: 1 EA
Pack Quantity: 0
UPC: 042167000936
UNSPSC: 56101702","Weight: 74  lbs.
Length: 17.5  in
Height: 54.625  in
Width: 28  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/289063.JPG"
"ALEHVF1552LG","Economy Vertical File, 4 Letter-Size File Drawers, Light Gray, 15"" x 25"" x 52""","Ideal for long-term and archival storage. Wire follower block keeps files neatly in place and can be adjusted by repositioning block in guide holes. High-sided drawers accommodate hanging files without hang rails. Sturdy aluminum handle and thumb latch. Telescoping ball bearing suspension provides smooth movement with full drawer extension which allows easy access to materials inside. Core removable lock allows files to be keyed-alike.","Global Product Type: Vertical File Cabinets
Number of Drawers: 4
Drawer Configuration: File
Anti-Tip Mechanism Indicator: No
Color Family: Gray
Pedestal Sub-Type Indicator: No
Caster Indicator: No
Color(s): Light Gray
Overall Width: 15""
Overall Depth: 25""
Overall Height: 52""
Height Without Casters: 52""
Base Material: Steel
Top Material: Steel
Glide/Feet Indicator: No
Document Size Accommodation: Letter
Weight Capacity-File Drawer: 51.2 lb
Drawer Width-File Drawer: 12.05""
Drawer Depth-File Drawer: 23.67""
Drawer Height-File Drawer: 10.55""
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: MX
Carton Weight: 74  lbs.
Carton Pack Quantity: 1 EA
Pack Quantity: 0
UPC: 042167002251
UNSPSC: 56101702","Weight: 74  lbs.
Length: 17.5  in
Height: 54.625  in
Width: 28  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/15018791.JPG"
"ALEHVF1552PY","Economy Vertical File, 4 Letter-Size File Drawers, Putty, 15"" x 25"" x 52""","Ideal for long-term and archival storage. Wire follower block keeps files neatly in place and can be adjusted by repositioning block in guide holes. High-sided drawers accommodate hanging files without hang rails. Sturdy aluminum handle and thumb latch. Telescoping ball bearing suspension provides smooth movement with full drawer extension which allows easy access to materials inside. Core removable lock allows files to be keyed-alike.","Global Product Type: Vertical File Cabinets
Number of Drawers: 4
Drawer Configuration: File
Anti-Tip Mechanism Indicator: No
Color Family: Beige
Pedestal Sub-Type Indicator: No
Caster Indicator: No
Color(s): Putty
Overall Width: 15""
Overall Depth: 25""
Overall Height: 52""
Base Material: Steel
Top Material: Steel
Document Size Accommodation: Letter
Product Biodegradability in Days: 0
Package Includes: (1) Lock,(2) Keys
Compliance Standards: Meets or Exceeds ANSI/BIFMA Standards
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: MX
Carton Weight: 74  lbs.
Carton Pack Quantity: 1 EA
Pack Quantity: 0
UPC: 042167000943
UNSPSC: 56101702","Weight: 74  lbs.
Length: 17.5  in
Height: 54.625  in
Width: 28  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/289086.JPG"
"ALEHVF1562BL","Five-Drawer Economy Vertical File, Letter-Size File Drawers, 15"" x 26.5"" x 61.37"", Black","Economy Vertical Files are ideal for long-term, archival storage. High-sided drawers accommodate both standard and hanging file folders, no separate hang rails required. Each drawer's wire follower can be easily adjusted into a series of pre-drilled guide holes to keep files neatly in place. Telescoping, full-extension, ball-bearing suspensions provide smooth movement throughout their range, ensuring easy access to all materials stored inside. The face of each drawer also features a sturdy aluminum handle and thumb latch. Core removable lock allows you to key all your file cabinets alike.","Global Product Type: Vertical File Cabinets
Number of Drawers: 5
Drawer Configuration: File
Anti-Tip Mechanism Indicator: No
Color Family: Black
Pedestal Sub-Type Indicator: No
Caster Indicator: No
Color(s): Black
Overall Width: 15""
Overall Depth: 26.5""
Overall Height: 61.37""
Height Without Casters: 61.37""
Base Material: Steel
Top Material: Steel
Glide/Feet Indicator: No
Document Size Accommodation: Letter
Weight Capacity-File Drawer: 54.4 lb
Drawer Width-File Drawer: 12.05""
Drawer Depth-File Drawer: 25.17""
Drawer Height-File Drawer: 10.55""
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Compliance Standards: GREENGUARD Gold Certified,Meets or Exceeds ANSI/BIFMA Standards,TAA Compliant
Pre-Consumer Recycled Content Percent: 12%
Post-Consumer Recycled Content Percent: 16%
Total Recycled Content Percent: 28%
Special Features: Letter-Size File Drawers
Country Of Origin: MX
Carton Weight: 101  lbs.
Carton Pack Quantity: 1 EA
Pack Quantity: 0
UPC: 042167002299
UNSPSC: 56101702","Weight: 101  lbs.
Length: 17.5  in
Height: 64.25  in
Width: 29.5  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/780078.JPG"
"ALEHVF1562LG","Five-Drawer Economy Vertical File, Letter-Size File Drawers, 15"" x 26.5"" x 61.37"", Light Gray","Economy Vertical Files are ideal for long-term, archival storage. High-sided drawers accommodate both standard and hanging file folders, no separate hang rails required. Each drawer's wire follower can be easily adjusted into a series of pre-drilled guide holes to keep files neatly in place. Telescoping, full-extension, ball-bearing suspensions provide smooth movement throughout their range, ensuring easy access to all materials stored inside. The face of each drawer also features a sturdy aluminum handle and thumb latch. Core removable lock allows you to key all your file cabinets alike.","Global Product Type: Vertical File Cabinets
Number of Drawers: 5
Drawer Configuration: File
Anti-Tip Mechanism Indicator: No
Color Family: Gray
Pedestal Sub-Type Indicator: No
Caster Indicator: No
Color(s): Light Gray
Overall Width: 15""
Overall Depth: 26.5""
Overall Height: 61.37""
Height Without Casters: 61.37""
Base Material: Steel
Top Material: Steel
Glide/Feet Indicator: No
Document Size Accommodation: Letter
Weight Capacity-File Drawer: 54.4 lb
Drawer Width-File Drawer: 12.05""
Drawer Depth-File Drawer: 25.17""
Drawer Height-File Drawer: 10.55""
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Compliance Standards: GREENGUARD Gold Certified,Meets or Exceeds ANSI/BIFMA Standards,TAA Compliant
Pre-Consumer Recycled Content Percent: 12%
Post-Consumer Recycled Content Percent: 16%
Total Recycled Content Percent: 28%
Special Features: Letter-Size File Drawers
Country Of Origin: MX
Carton Weight: 101  lbs.
Carton Pack Quantity: 1 EA
Pack Quantity: 0
UPC: 042167002312
UNSPSC: 56101702","Weight: 101  lbs.
Length: 17.5  in
Height: 64.25  in
Width: 29.5  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/779930.JPG"
"ALEHVF1562PY","Five-Drawer Economy Vertical File, Letter-Size File Drawers, 15"" x 26.5"" x 61.37"", Putty","Economy Vertical Files are ideal for long-term, archival storage. High-sided drawers accommodate both standard and hanging file folders, no separate hang rails required. Each drawer's wire follower can be easily adjusted into a series of pre-drilled guide holes to keep files neatly in place. Telescoping, full-extension, ball-bearing suspensions provide smooth movement throughout their range, ensuring easy access to all materials stored inside. The face of each drawer also features a sturdy aluminum handle and thumb latch. Core removable lock allows you to key all your file cabinets alike.","Global Product Type: Vertical File Cabinets
Number of Drawers: 5
Drawer Configuration: File
Anti-Tip Mechanism Indicator: No
Color Family: Beige
Pedestal Sub-Type Indicator: No
Caster Indicator: No
Color(s): Putty
Overall Width: 15""
Overall Depth: 26.5""
Overall Height: 61.37""
Height Without Casters: 61.37""
Base Material: Steel
Top Material: Steel
Glide/Feet Indicator: No
Document Size Accommodation: Letter
Weight Capacity-File Drawer: 54.4 lb
Drawer Width-File Drawer: 12.05""
Drawer Depth-File Drawer: 25.17""
Drawer Height-File Drawer: 10.55""
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Compliance Standards: GREENGUARD Gold Certified,Meets or Exceeds ANSI/BIFMA Standards,TAA Compliant
Pre-Consumer Recycled Content Percent: 12%
Post-Consumer Recycled Content Percent: 16%
Total Recycled Content Percent: 28%
Special Features: Letter-Size File Drawers
Country Of Origin: MX
Carton Weight: 101  lbs.
Carton Pack Quantity: 1 EA
Pack Quantity: 0
UPC: 042167002305
UNSPSC: 56101702","Weight: 101  lbs.
Length: 17.5  in
Height: 64.25  in
Width: 29.5  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/780036.JPG"
"ALEHVF1929LG","Two-Drawer Economy Vertical File, 2 Legal-Size File Drawers, Light Gray, 15"" x 25"" x 28.38""","Ideal for long-term and archival storage. High-sided drawers accommodate hanging files without hang rails. Sturdy aluminum handle and thumb latch. Telescoping ball bearing suspension provides smooth movement with full drawer extension which allows easy access to materials inside. Core removable lock allows files to be keyed-alike.","Global Product Type: Vertical File Cabinets
Number of Drawers: 2
Drawer Configuration: File/File
Anti-Tip Mechanism Indicator: No
Color Family: Gray
Pedestal Sub-Type Indicator: No
Caster Indicator: No
Color(s): Light Gray
Overall Width: 15""
Overall Depth: 25""
Overall Height: 28.38""
Height Without Casters: 28.38""
Base Material: Steel
Top Material: Steel
Glide/Feet Indicator: No
Document Size Accommodation: Legal
Weight Capacity-File Drawer: 63.9 lb
Drawer Width-File Drawer: 15.05""
Drawer Depth-File Drawer: 23.67""
Drawer Height-File Drawer: 10.55""
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: MX
Carton Weight: 47  lbs.
Carton Pack Quantity: 1 EA
Pack Quantity: 0
UPC: 042167002138
UNSPSC: 56101702","Weight: 47  lbs.
Length: 20.5  in
Height: 31  in
Width: 28  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/15018790.JPG"
"ALEHVF1929PY","Two-Drawer Economy Vertical File, 2 Legal-Size File Drawers, Putty, 18"" x 25"" x 28.38""","Ideal for long-term and archival storage. High-sided drawers accommodate hanging files without hang rails. Sturdy aluminum handle and thumb latch. Telescoping ball bearing suspension provides smooth movement with full drawer extension which allows easy access to materials inside. Core removable lock allows files to be keyed-alike.","Global Product Type: Vertical File Cabinets
Number of Drawers: 2
Drawer Configuration: File
Anti-Tip Mechanism Indicator: No
Color Family: Beige
Pedestal Sub-Type Indicator: No
Caster Indicator: No
Color(s): Putty
Overall Width: 18""
Overall Depth: 25""
Overall Height: 28.38""
Base Material: Steel
Top Material: Steel
Document Size Accommodation: Legal
Product Biodegradability in Days: 0
Package Includes: (1) Lock,(2) Keys
Compliance Standards: Meets or Exceeds ANSI/BIFMA Standards
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: MX
Carton Weight: 47  lbs.
Carton Pack Quantity: 1 EA
Pack Quantity: 0
UPC: 042167001377
UNSPSC: 56101702","Weight: 47  lbs.
Length: 20.5  in
Height: 31  in
Width: 28  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/289074.JPG"
"ALEHVF1929BL","Two-Drawer Economy Vertical File, 2 Legal-Size File Drawers, Black, 18"" x 25"" x 28.38""","Ideal for long-term and archival storage. High-sided drawers accommodate hanging files without hang rails. Sturdy aluminum handle and thumb latch. Telescoping ball bearing suspension provides smooth movement with full drawer extension which allows easy access to materials inside. Core removable lock allows files to be keyed-alike.","Global Product Type: Vertical File Cabinets
Number of Drawers: 2
Drawer Configuration: File
Anti-Tip Mechanism Indicator: No
Color Family: Black
Pedestal Sub-Type Indicator: No
Caster Indicator: No
Color(s): Black
Overall Width: 18""
Overall Depth: 25""
Overall Height: 28.38""
Base Material: Steel
Top Material: Steel
Document Size Accommodation: Legal
Product Biodegradability in Days: 0
Package Includes: (1) Lock,(2) Keys
Compliance Standards: Meets or Exceeds ANSI/BIFMA Standards
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: MX
Carton Weight: 47  lbs.
Carton Pack Quantity: 1 EA
Pack Quantity: 0
UPC: 042167000950
UNSPSC: 56101702","Weight: 47  lbs.
Length: 20.5  in
Height: 31  in
Width: 28  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/289078.JPG"
"ALEHVF1952LG","Economy Vertical File, 4 Legal-Size File Drawers, Light Gray, 18"" x 25"" x 52""","Ideal for long-term and archival storage. Wire follower block keeps files neatly in place and can be adjusted by repositioning block in guide holes. High-sided drawers accommodate hanging files without hang rails. Sturdy aluminum handle and thumb latch. Telescoping ball bearing suspension provides smooth movement with full drawer extension which allows easy access to materials inside. Core removable lock allows files to be keyed-alike.","Global Product Type: Vertical File Cabinets
Number of Drawers: 4
Drawer Configuration: File
Anti-Tip Mechanism Indicator: No
Color Family: Gray
Pedestal Sub-Type Indicator: No
Caster Indicator: No
Color(s): Light Gray
Overall Width: 18""
Overall Depth: 25""
Overall Height: 52""
Height Without Casters: 52""
Base Material: Steel
Top Material: Steel
Glide/Feet Indicator: No
Document Size Accommodation: Legal
Weight Capacity-File Drawer: 63.9 lb
Drawer Width-File Drawer: 15.05""
Drawer Depth-File Drawer: 23.67""
Drawer Height-File Drawer: 10.55""
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: MX
Carton Weight: 85  lbs.
Carton Pack Quantity: 1 EA
Pack Quantity: 0
UPC: 042167002244
UNSPSC: 56101702","Weight: 85  lbs.
Length: 20.5  in
Height: 54.625  in
Width: 28  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/15018519.JPG"
"ALEHVF1952BL","Economy Vertical File, 4 Legal-Size File Drawers, Black, 18"" x 25"" x 52""","Ideal for long-term and archival storage. Wire follower block keeps files neatly in place and can be adjusted by repositioning block in guide holes. High-sided drawers accommodate hanging files without hang rails. Sturdy aluminum handle and thumb latch. Telescoping ball bearing suspension provides smooth movement with full drawer extension which allows easy access to materials inside. Core removable lock allows files to be keyed-alike.","Global Product Type: Vertical File Cabinets
Number of Drawers: 4
Drawer Configuration: File
Anti-Tip Mechanism Indicator: No
Color Family: Black
Pedestal Sub-Type Indicator: No
Caster Indicator: No
Color(s): Black
Overall Width: 18""
Overall Depth: 25""
Overall Height: 52""
Base Material: Steel
Top Material: Steel
Document Size Accommodation: Legal
Product Biodegradability in Days: 0
Package Includes: (1) Lock,(2) Keys
Compliance Standards: Meets or Exceeds ANSI/BIFMA Standards
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: MX
Carton Weight: 85  lbs.
Carton Pack Quantity: 1 EA
Pack Quantity: 0
UPC: 042167000967
UNSPSC: 56101702","Weight: 85  lbs.
Length: 20.5  in
Height: 54.625  in
Width: 28  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/289062.JPG"
"ALEHVF1952PY","Economy Vertical File, 4 Legal-Size File Drawers, Putty, 18"" x 25"" x 52""","Ideal for long-term and archival storage. Wire follower block keeps files neatly in place and can be adjusted by repositioning block in guide holes. High-sided drawers accommodate hanging files without hang rails. Sturdy aluminum handle and thumb latch. Telescoping ball bearing suspension provides smooth movement with full drawer extension which allows easy access to materials inside. Core removable lock allows files to be keyed-alike.","Global Product Type: Vertical File Cabinets
Number of Drawers: 4
Drawer Configuration: File
Anti-Tip Mechanism Indicator: No
Color Family: Beige
Pedestal Sub-Type Indicator: No
Caster Indicator: No
Color(s): Putty
Overall Width: 18""
Overall Depth: 25""
Overall Height: 52""
Base Material: Steel
Top Material: Steel
Document Size Accommodation: Legal
Product Biodegradability in Days: 0
Package Includes: (1) Lock,(2) Keys
Compliance Standards: Meets or Exceeds ANSI/BIFMA Standards
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: MX
Carton Weight: 85  lbs.
Carton Pack Quantity: 1 EA
Pack Quantity: 0
UPC: 042167000974
UNSPSC: 56101702","Weight: 85  lbs.
Length: 20.5  in
Height: 54.625  in
Width: 28  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/289079.JPG"
"ALEIN4611","Alera Interval Series Swivel Task Stool, Supports Up to 275 lb, 23.93"" to 34.53"" Seat Height, Black Fabric","The swivel task stool is an ideal fit for tight workspaces and all-day seating comfort. Constructed with a durable, molded plastic shell that's designed to resist impact. Built with a comfortable, waterfall seat edge, which helps to relieve pressure points on the underside of legs. Adjustable foot ring for optimal feet positioning. Five-star base with casters for easy mobility. Optional arms are sold separately.","Global Product Type: Drafting & Task Stools
Color Family: Black
Arms Included: No
Pneumatic Seat Height Adjustment: Yes
Tilt Tension/Tilt Lock: No
Integral Lumbar Support: No
Seat Surface Material Family: Fabric
Recommended Application Area(s): Assembly/Repair & Technical Task,General Office & Task
Seat Color: Black
Back Color: Black
Weight Capacity: Supports Up to 275 lb
Back Height Adjustment: Yes
Seat Glide Mechanism: No
Knee Tilt: No
Synchronized Knee Tilt: No
Dual-Action Tilt: No
Posture Lock: No
Multi-Task Control: No
Asynchronous Control: No
Dual-Clutch Posture Control: No
Variable Synchro-Tilt: No
Overall Width Maximum: 27.16""
Overall Depth Maximum: 29.13""
Overall Height Minimum: 41.73""
Overall Height Maximum: 51.57""
Seat Width Maximum: 18.11""
Seat Depth Maximum: 15.74""
Seat Height Minimum: 23.93""
Seat Height Maximum: 34.53""
Seat Surface Material: 100% Acrylic
Back Width Maximum: 16.53""
Back Height Minimum: 18.5""
Back Height Maximum: 19.29""
Back Surface Material: 100% Acrylic
Back Surface Material Family: Fabric
Base/Frame Color: Black
Base/Frame Material(s): Nylon
Caster/Glide Details: Five 2"" Hooded Casters
Caster/Glide Surface Texture: Hard
For Use With: Alera® Optional Height-Adjustable, Fixed-Height T-Arms
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Compliance Standards: CAL TB117-2013 Compliant,Meets or Exceeds ANSI/BIFMA Standards
Pre-Consumer Recycled Content Percent: 25%
Post-Consumer Recycled Content Percent: 5%
Total Recycled Content Percent: 30%
Disclaimer Statement: Casters supplied with this chair are not suitable for all floor types. Optional Arms sold and shipped separately.
Country Of Origin: CN
Carton Weight: 36  lbs.
Carton Pack Quantity: 1 EA
Pack Quantity: 0
UPC: 042167392048
UNSPSC: 56112106","Weight: 35.27  lbs.
Length: 26.97  in
Height: 12.99  in
Width: 25.79  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/823182.JPG"
